Dataset Name,Image Name,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Characteristics [Cell Line],Term Source 2 REF,Term Source 2 Accession,Characteristics [Cell Labels],Comment [Experimental Replicate Date],Experimental Condition [Genetic Perturbation],Comment [Gene Identifier 1],Comment [Gene Identifier 2],Comment [Gene Symbol 1],Comment [Gene Symbol 2],Comment [Gene Annotation Comments],Assay Name,Source Name,Image File,Comment [Image File Path],Comment [Image File Type],Channels,Processed Data File
Exp12,2019-12-10_10A_231_PostTiling2019-12-10_WellB4.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,GFP-Luciferase,10/12/2019,none,,,,,,2019-12-10_WellB4,2019-12-10-PreTiling-WellB4,2019-12-10_10A_231_PostTiling2019-12-10_WellB4.ome.tiff,experimentB\2019-12-10,raw,phase contrast,idr0111-experimentA-processed
Exp12,2019-12-10_10A_231_PreTiling2019-12-10_WellA1.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MCF 10A,EFO,EFO_0001200,none,10/12/2019,none,,,,,,2019-12-10_WellA1,2019-12-10-PostTiling-WellA1,2019-12-10_10A_231_PreTiling2019-12-10_WellA1.ome.tiff,experimentB\2019-12-10,raw,phase contrast,idr0111-experimentA-processed
Exp12,2019-12-10_10A_231_PreTiling2019-12-10_WellA4.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,GFP-Luciferase,10/12/2019,none,,,,,,2019-12-10_WellA4,2019-12-10-PostTiling-WellA4,2019-12-10_10A_231_PreTiling2019-12-10_WellA4.ome.tiff,experimentB\2019-12-10,raw,phase contrast,idr0111-experimentA-processed
Exp12,2019-12-10_10A_231_PreTiling2019-12-10_WellB1.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MCF 10A,EFO,EFO_0001200,none,10/12/2019,none,,,,,,2019-12-10_WellB1,2019-12-10-PostTiling-WellB1,2019-12-10_10A_231_PreTiling2019-12-10_WellB1.ome.tiff,experimentB\2019-12-10,raw,phase contrast,idr0111-experimentA-processed
Exp12,2019-12-10_10A_231_PreTiling2019-12-10_WellB4.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,GFP-Luciferase,10/12/2019,none,,,,,,2019-12-10_WellB4,2019-12-10-PostTiling-WellB4,2019-12-10_10A_231_PreTiling2019-12-10_WellB4.ome.tiff,experimentB\2019-12-10,raw,phase contrast,idr0111-experimentA-processed
Exp13,2019-12-12_10A_231_Migration2019-12-12_10A_231_3minFrames_XY0001.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MCF 10A,EFO,EFO_0001200,none,12/12/2019,none,,,,,,2019-12-12_WellA1,2019-12-12-Migration-XY0001,2019-12-12_10A_231_Migration2019-12-12_10A_231_3minFrames_XY0001.ome.tiff,experimentB\2019-12-12,raw,phase contrast,idr0111-experimentA-processed
Exp13,2019-12-12_10A_231_Migration2019-12-12_10A_231_3minFrames_XY0002.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MCF 10A,EFO,EFO_0001200,none,12/12/2019,none,,,,,,2019-12-12_WellA1,2019-12-12-Migration-XY0002,2019-12-12_10A_231_Migration2019-12-12_10A_231_3minFrames_XY0002.ome.tiff,experimentB\2019-12-12,raw,phase contrast,idr0111-experimentA-processed
Exp13,2019-12-12_10A_231_Migration2019-12-12_10A_231_3minFrames_XY0007.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,GFP-Luciferase,12/12/2019,none,,,,,,2019-12-12_WellA4,2019-12-12-Migration-XY0007,2019-12-12_10A_231_Migration2019-12-12_10A_231_3minFrames_XY0007.ome.tiff,experimentB\2019-12-12,raw,phase contrast,idr0111-experimentA-processed
Exp13,2019-12-12_10A_231_Migration2019-12-12_10A_231_3minFrames_XY0008.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,GFP-Luciferase,12/12/2019,none,,,,,,2019-12-12_WellA4,2019-12-12-Migration-XY0008,2019-12-12_10A_231_Migration2019-12-12_10A_231_3minFrames_XY0008.ome.tiff,experimentB\2019-12-12,raw,phase contrast,idr0111-experimentA-processed
Exp13,2019-12-12_10A_231_Migration2019-12-12_10A_231_3minFrames_XY0009.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,GFP-Luciferase,12/12/2019,none,,,,,,2019-12-12_WellB4,2019-12-12-Migration-XY0009,2019-12-12_10A_231_Migration2019-12-12_10A_231_3minFrames_XY0009.ome.tiff,experimentB\2019-12-12,raw,phase contrast,idr0111-experimentA-processed
Exp13,2019-12-12_10A_231_Migration2019-12-12_10A_231_3minFrames_XY0010.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,GFP-Luciferase,12/12/2019,none,,,,,,2019-12-12_WellB4,2019-12-12-Migration-XY0010,2019-12-12_10A_231_Migration2019-12-12_10A_231_3minFrames_XY0010.ome.tiff,experimentB\2019-12-12,raw,phase contrast,idr0111-experimentA-processed
Exp13,2019-12-12_10A_231_Migration2019-12-12_10A_231_3minFrames_XY0015.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MCF 10A,EFO,EFO_0001200,none,12/12/2019,none,,,,,,2019-12-12_WellB1,2019-12-12-Migration-XY0015,2019-12-12_10A_231_Migration2019-12-12_10A_231_3minFrames_XY0015.ome.tiff,experimentB\2019-12-12,raw,phase contrast,idr0111-experimentA-processed
Exp13,2019-12-12_10A_231_Migration2019-12-12_10A_231_3minFrames_XY0016.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MCF 10A,EFO,EFO_0001200,none,12/12/2019,none,,,,,,2019-12-12_WellB1,2019-12-12-Migration-XY0016,2019-12-12_10A_231_Migration2019-12-12_10A_231_3minFrames_XY0016.ome.tiff,experimentB\2019-12-12,raw,phase contrast,idr0111-experimentA-processed
Exp13,2019-12-12_10A_231_PostTiling2019-12-12_WellA1.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MCF 10A,EFO,EFO_0001200,none,12/12/2019,none,,,,,,2019-12-12_WellA1,2019-12-12-PreTiling-WellA1,2019-12-12_10A_231_PostTiling2019-12-12_WellA1.ome.tiff,experimentB\2019-12-12,raw,phase contrast,idr0111-experimentA-processed
Exp13,2019-12-12_10A_231_PostTiling2019-12-12_WellA4.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,GFP-Luciferase,12/12/2019,none,,,,,,2019-12-12_WellA4,2019-12-12-PreTiling-WellA4,2019-12-12_10A_231_PostTiling2019-12-12_WellA4.ome.tiff,experimentB\2019-12-12,raw,phase contrast,idr0111-experimentA-processed
Exp13,2019-12-12_10A_231_PostTiling2019-12-12_WellB1.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MCF 10A,EFO,EFO_0001200,none,12/12/2019,none,,,,,,2019-12-12_WellB1,2019-12-12-PreTiling-WellB1,2019-12-12_10A_231_PostTiling2019-12-12_WellB1.ome.tiff,experimentB\2019-12-12,raw,phase contrast,idr0111-experimentA-processed
Exp13,2019-12-12_10A_231_PostTiling2019-12-12_WellB4.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,GFP-Luciferase,12/12/2019,none,,,,,,2019-12-12_WellB4,2019-12-12-PreTiling-WellB4,2019-12-12_10A_231_PostTiling2019-12-12_WellB4.ome.tiff,experimentB\2019-12-12,raw,phase contrast,idr0111-experimentA-processed
Exp13,2019-12-12_10A_231_PreTiling2019-12-12_WellA1.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MCF 10A,EFO,EFO_0001200,none,12/12/2019,none,,,,,,2019-12-12_WellA1,2019-12-12-PostTiling-WellA1,2019-12-12_10A_231_PreTiling2019-12-12_WellA1.ome.tiff,experimentB\2019-12-12,raw,phase contrast,idr0111-experimentA-processed
Exp13,2019-12-12_10A_231_PreTiling2019-12-12_WellA4 2.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,GFP-Luciferase,12/12/2019,none,,,,,,2019-12-12_WellA4,2019-12-12-PostTiling-WellA4,2019-12-12_10A_231_PreTiling2019-12-12_WellA4 2.ome.tiff,experimentB\2019-12-12,raw,phase contrast,idr0111-experimentA-processed
Exp13,2019-12-12_10A_231_PreTiling2019-12-12_WellB1.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MCF 10A,EFO,EFO_0001200,none,12/12/2019,none,,,,,,2019-12-12_WellB1,2019-12-12-PostTiling-WellB1,2019-12-12_10A_231_PreTiling2019-12-12_WellB1.ome.tiff,experimentB\2019-12-12,raw,phase contrast,idr0111-experimentA-processed
Exp13,2019-12-12_10A_231_PreTiling2019-12-12_WellB4.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,GFP-Luciferase,12/12/2019,none,,,,,,2019-12-12_WellB4,2019-12-12-PostTiling-WellB4,2019-12-12_10A_231_PreTiling2019-12-12_WellB4.ome.tiff,experimentB\2019-12-12,raw,phase contrast,idr0111-experimentA-processed
Exp14,2020-01-28_10A_231_Migration2020-01-28_10A_231_3minFrames_XY0001.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MCF 10A,EFO,EFO_0001200,none,28/01/2020,none,,,,,,2020-01-28_WellA1,2020-01-28-Migration-XY0001,2020-01-28_10A_231_Migration2020-01-28_10A_231_3minFrames_XY0001.ome.tiff,experimentB\2020-01-28,raw,phase contrast,idr0111-experimentA-processed
Exp14,2020-01-28_10A_231_Migration2020-01-28_10A_231_3minFrames_XY0002.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MCF 10A,EFO,EFO_0001200,none,28/01/2020,none,,,,,,2020-01-28_WellA1,2020-01-28-Migration-XY0002,2020-01-28_10A_231_Migration2020-01-28_10A_231_3minFrames_XY0002.ome.tiff,experimentB\2020-01-28,raw,phase contrast,idr0111-experimentA-processed
Exp14,2020-01-28_10A_231_Migration2020-01-28_10A_231_3minFrames_XY0003.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,GFP-Luciferase,28/01/2020,none,,,,,,2020-01-28_WellA2,2020-01-28-Migration-XY0003,2020-01-28_10A_231_Migration2020-01-28_10A_231_3minFrames_XY0003.ome.tiff,experimentB\2020-01-28,raw,phase contrast,idr0111-experimentA-processed
Exp14,2020-01-28_10A_231_Migration2020-01-28_10A_231_3minFrames_XY0004.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,GFP-Luciferase,28/01/2020,none,,,,,,2020-01-28_WellA2,2020-01-28-Migration-XY0004,2020-01-28_10A_231_Migration2020-01-28_10A_231_3minFrames_XY0004.ome.tiff,experimentB\2020-01-28,raw,phase contrast,idr0111-experimentA-processed
Exp14,2020-01-28_10A_231_Migration2020-01-28_10A_231_3minFrames_XY0013.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,GFP-Luciferase,28/01/2020,none,,,,,,2020-01-28-WellB2,2020-01-28-Migration-XY0013,2020-01-28_10A_231_Migration2020-01-28_10A_231_3minFrames_XY0013.ome.tiff,experimentB\2020-01-28,raw,phase contrast,idr0111-experimentA-processed
Exp14,2020-01-28_10A_231_Migration2020-01-28_10A_231_3minFrames_XY0014.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,GFP-Luciferase,28/01/2020,none,,,,,,2020-01-28-WellB2,2020-01-28-Migration-XY0014,2020-01-28_10A_231_Migration2020-01-28_10A_231_3minFrames_XY0014.ome.tiff,experimentB\2020-01-28,raw,phase contrast,idr0111-experimentA-processed
Exp14,2020-01-28_10A_231_Migration2020-01-28_10A_231_3minFrames_XY0015.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MCF 10A,EFO,EFO_0001200,none,28/01/2020,none,,,,,,2020-01-28-WellB1,2020-01-28-Migration-XY0015,2020-01-28_10A_231_Migration2020-01-28_10A_231_3minFrames_XY0015.ome.tiff,experimentB\2020-01-28,raw,phase contrast,idr0111-experimentA-processed
Exp14,2020-01-28_10A_231_Migration2020-01-28_10A_231_3minFrames_XY0016.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MCF 10A,EFO,EFO_0001200,none,28/01/2020,none,,,,,,2020-01-28-WellB1,2020-01-28-Migration-XY0016,2020-01-28_10A_231_Migration2020-01-28_10A_231_3minFrames_XY0016.ome.tiff,experimentB\2020-01-28,raw,phase contrast,idr0111-experimentA-processed
Exp14,2020-01-28_10A_231_inh_PostTiling2020-01-28_WellA1.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MCF 10A,EFO,EFO_0001200,none,28/01/2020,none,,,,,,2020-01-28_WellA1,2020-01-28-PreTiling-WellA1,2020-01-28_10A_231_inh_PostTiling2020-01-28_WellA1.ome.tiff,experimentB\2020-01-28,raw,phase contrast,idr0111-experimentA-processed
Exp14,2020-01-28_10A_231_inh_PostTiling2020-01-28_WellA2.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,GFP-Luciferase,28/01/2020,none,,,,,,2020-01-28_WellA2,2020-01-28-PreTiling-WellA2,2020-01-28_10A_231_inh_PostTiling2020-01-28_WellA2.ome.tiff,experimentB\2020-01-28,raw,phase contrast,idr0111-experimentA-processed
Exp14,2020-01-28_10A_231_inh_PostTiling2020-01-28_WellB1.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MCF 10A,EFO,EFO_0001200,none,28/01/2020,none,,,,,,2020-01-28-WellB1,2020-01-28-PreTiling-WellB1,2020-01-28_10A_231_inh_PostTiling2020-01-28_WellB1.ome.tiff,experimentB\2020-01-28,raw,phase contrast,idr0111-experimentA-processed
Exp14,2020-01-28_10A_231_inh_PostTiling2020-01-28_WellB2.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,GFP-Luciferase,28/01/2020,none,,,,,,2020-01-28-WellB2,2020-01-28-PreTiling-WellB2,2020-01-28_10A_231_inh_PostTiling2020-01-28_WellB2.ome.tiff,experimentB\2020-01-28,raw,phase contrast,idr0111-experimentA-processed
Exp14,2020-01-28_10A_231_inh_PreTiling2020-01-28_WellA1.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MCF 10A,EFO,EFO_0001200,none,28/01/2020,none,,,,,,2020-01-28_WellA1,2020-01-28-PostTiling-WellA1,2020-01-28_10A_231_inh_PreTiling2020-01-28_WellA1.ome.tiff,experimentB\2020-01-28,raw,phase contrast,idr0111-experimentA-processed
Exp14,2020-01-28_10A_231_inh_PreTiling2020-01-28_WellA2.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,GFP-Luciferase,28/01/2020,none,,,,,,2020-01-28_WellA2,2020-01-28-PostTiling-WellA2,2020-01-28_10A_231_inh_PreTiling2020-01-28_WellA2.ome.tiff,experimentB\2020-01-28,raw,phase contrast,idr0111-experimentA-processed
Exp14,2020-01-28_10A_231_inh_PreTiling2020-01-28_WellB1.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MCF 10A,EFO,EFO_0001200,none,28/01/2020,none,,,,,,2020-01-28-WellB1,2020-01-28-PostTiling-WellB1,2020-01-28_10A_231_inh_PreTiling2020-01-28_WellB1.ome.tiff,experimentB\2020-01-28,raw,phase contrast,idr0111-experimentA-processed
Exp14,2020-01-28_10A_231_inh_PreTiling2020-01-28_WellB2.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,GFP-Luciferase,28/01/2020,none,,,,,,2020-01-28-WellB2,2020-01-28-PostTiling-WellB2,2020-01-28_10A_231_inh_PreTiling2020-01-28_WellB2.ome.tiff,experimentB\2020-01-28,raw,phase contrast,idr0111-experimentA-processed
Exp15,2020-02-11_10A_231_Migration2020-02-11_10A_231_3minFrames_XY0001.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MCF 10A,EFO,EFO_0001200,none,11/02/2020,none,,,,,,2020-02-11_WellA1,2020-02-11-Migration-XY0001,2020-02-11_10A_231_Migration2020-02-11_10A_231_3minFrames_XY0001.ome.tiff,experimentB\2020-02-11,raw,phase contrast,idr0111-experimentA-processed
Exp15,2020-02-11_10A_231_Migration2020-02-11_10A_231_3minFrames_XY0002.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MCF 10A,EFO,EFO_0001200,none,11/02/2020,none,,,,,,2020-02-11_WellA1,2020-02-11-Migration-XY0002,2020-02-11_10A_231_Migration2020-02-11_10A_231_3minFrames_XY0002.ome.tiff,experimentB\2020-02-11,raw,phase contrast,idr0111-experimentA-processed
Exp15,2020-02-11_10A_231_Migration2020-02-11_10A_231_3minFrames_XY0003.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MCF 10A,EFO,EFO_0001200,none,11/02/2020,none,,,,,,2020-02-11_WellA2,2020-02-11-Migration-XY0003,2020-02-11_10A_231_Migration2020-02-11_10A_231_3minFrames_XY0003.ome.tiff,experimentB\2020-02-11,raw,phase contrast,idr0111-experimentA-processed
Exp15,2020-02-11_10A_231_Migration2020-02-11_10A_231_3minFrames_XY0004.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MCF 10A,EFO,EFO_0001200,none,11/02/2020,none,,,,,,2020-02-11_WellA2,2020-02-11-Migration-XY0004,2020-02-11_10A_231_Migration2020-02-11_10A_231_3minFrames_XY0004.ome.tiff,experimentB\2020-02-11,raw,phase contrast,idr0111-experimentA-processed
Exp15,2020-02-11_10A_231_Migration2020-02-11_10A_231_3minFrames_XY0005.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,GFP-Luciferase,11/02/2020,none,,,,,,2020-02-11_WellA3,2020-02-11-Migration-XY005,2020-02-11_10A_231_Migration2020-02-11_10A_231_3minFrames_XY0005.ome.tiff,experimentB\2020-02-11,raw,phase contrast,idr0111-experimentA-processed
Exp15,2020-02-11_10A_231_Migration2020-02-11_10A_231_3minFrames_XY0006.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDA-MB-232,EFO,EFO_0001209,GFP-Luciferase,11/02/2020,none,,,,,,2020-02-11_WellA3,2020-02-11-Migration-XY0006,2020-02-11_10A_231_Migration2020-02-11_10A_231_3minFrames_XY0006.ome.tiff,experimentB\2020-02-11,raw,phase contrast,idr0111-experimentA-processed
Exp15,2020-02-11_10A_231_Migration2020-02-11_10A_231_3minFrames_XY0007.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDA-MB-233,EFO,EFO_0001209,GFP-Luciferase,11/02/2020,none,,,,,,2020-02-11_WellA4,2020-02-11-Migration-XY0007,2020-02-11_10A_231_Migration2020-02-11_10A_231_3minFrames_XY0007.ome.tiff,experimentB\2020-02-11,raw,phase contrast,idr0111-experimentA-processed
Exp15,2020-02-11_10A_231_Migration2020-02-11_10A_231_3minFrames_XY0008.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDA-MB-234,EFO,EFO_0001209,GFP-Luciferase,11/02/2020,none,,,,,,2020-02-11_WellA4,2020-02-11-Migration-XY0008,2020-02-11_10A_231_Migration2020-02-11_10A_231_3minFrames_XY0008.ome.tiff,experimentB\2020-02-11,raw,phase contrast,idr0111-experimentA-processed
Exp15,2020-02-11_10A_231_inh_PostTiling2020-02-11_WellA1.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MCF 10A,EFO,EFO_0001200,none,11/02/2020,none,,,,,,2020-02-11_WellA1,2020-02-11-PreTiling-WellA1,2020-02-11_10A_231_inh_PostTiling2020-02-11_WellA1.ome.tiff,experimentB\2020-02-11,raw,phase contrast,idr0111-experimentA-processed
Exp15,2020-02-11_10A_231_inh_PostTiling2020-02-11_WellA2.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MCF 10A,EFO,EFO_0001200,none,11/02/2020,none,,,,,,2020-02-11_WellA2,2020-02-11-PreTiling-WellA2,2020-02-11_10A_231_inh_PostTiling2020-02-11_WellA2.ome.tiff,experimentB\2020-02-11,raw,phase contrast,idr0111-experimentA-processed
Exp15,2020-02-11_10A_231_inh_PostTiling2020-02-11_WellA3.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,GFP-Luciferase,11/02/2020,none,,,,,,2020-02-11_WellA3,2020-02-11-PreTiling-WellA3,2020-02-11_10A_231_inh_PostTiling2020-02-11_WellA3.ome.tiff,experimentB\2020-02-11,raw,phase contrast,idr0111-experimentA-processed
Exp15,2020-02-11_10A_231_inh_PostTiling2020-02-11_WellA4.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,GFP-Luciferase,11/02/2020,none,,,,,,2020-02-11_WellA4,2020-02-11-PreTiling-WellA4,2020-02-11_10A_231_inh_PostTiling2020-02-11_WellA4.ome.tiff,experimentB\2020-02-11,raw,phase contrast,idr0111-experimentA-processed
Exp15,2020-02-11_10A_231_inh_PreTiling2020-02-11_WellA1.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MCF 10A,EFO,EFO_0001200,none,11/02/2020,none,,,,,,2020-02-11_WellA1,2020-02-11-PostTiling-WellA1,2020-02-11_10A_231_inh_PreTiling2020-02-11_WellA1.ome.tiff,experimentB\2020-02-11,raw,phase contrast,idr0111-experimentA-processed
Exp15,2020-02-11_10A_231_inh_PreTiling2020-02-11_WellA2.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MCF 10A,EFO,EFO_0001200,none,11/02/2020,none,,,,,,2020-02-11_WellA2,2020-02-11-PostTiling-WellA2,2020-02-11_10A_231_inh_PreTiling2020-02-11_WellA2.ome.tiff,experimentB\2020-02-11,raw,phase contrast,idr0111-experimentA-processed
Exp15,2020-02-11_10A_231_inh_PreTiling2020-02-11_WellA3.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,GFP-Luciferase,11/02/2020,none,,,,,,2020-02-11_WellA3,2020-02-11-PostTiling-WellA3,2020-02-11_10A_231_inh_PreTiling2020-02-11_WellA3.ome.tiff,experimentB\2020-02-11,raw,phase contrast,idr0111-experimentA-processed
Exp15,2020-02-11_10A_231_inh_PreTiling2020-02-11_WellA4.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,GFP-Luciferase,11/02/2020,none,,,,,,2020-02-11_WellA4,2020-02-11-PostTiling-WellA4,2020-02-11_10A_231_inh_PreTiling2020-02-11_WellA4.ome.tiff,experimentB\2020-02-11,raw,phase contrast,idr0111-experimentA-processed
Exp16,2020-02-18_10A_231_Migration2020-02-18_10A_231_3minFrames_XY0001.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MCF 10A,EFO,EFO_0001200,none,18/02/2020,none,,,,,,2020-02-18_WellA1,2020-02-18-Migration-XY0001,2020-02-18_10A_231_Migration2020-02-18_10A_231_3minFrames_XY0001.ome.tiff,experimentB\2020-02-18,raw,phase contrast,idr0111-experimentA-processed
Exp16,2020-02-18_10A_231_Migration2020-02-18_10A_231_3minFrames_XY0002.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MCF 10A,EFO,EFO_0001200,none,18/02/2020,none,,,,,,2020-02-18_WellA1,2020-02-18-Migration-XY0002,2020-02-18_10A_231_Migration2020-02-18_10A_231_3minFrames_XY0002.ome.tiff,experimentB\2020-02-18,raw,phase contrast,idr0111-experimentA-processed
Exp16,2020-02-18_10A_231_Migration2020-02-18_10A_231_3minFrames_XY0003.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MCF 10A,EFO,EFO_0001200,none,18/02/2020,none,,,,,,2020-02-18_WellA2,2020-02-18-Migration-XY0003,2020-02-18_10A_231_Migration2020-02-18_10A_231_3minFrames_XY0003.ome.tiff,experimentB\2020-02-18,raw,phase contrast,idr0111-experimentA-processed
Exp16,2020-02-18_10A_231_Migration2020-02-18_10A_231_3minFrames_XY0004.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MCF 10A,EFO,EFO_0001200,none,18/02/2020,none,,,,,,2020-02-18_WellA2,2020-02-18-Migration-XY0004,2020-02-18_10A_231_Migration2020-02-18_10A_231_3minFrames_XY0004.ome.tiff,experimentB\2020-02-18,raw,phase contrast,idr0111-experimentA-processed
Exp16,2020-02-18_10A_231_Migration2020-02-18_10A_231_3minFrames_XY0005.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,GFP-Luciferase,18/02/2020,none,,,,,,2020-02-18_WellA3,2020-02-18-Migration-XY005,2020-02-18_10A_231_Migration2020-02-18_10A_231_3minFrames_XY0005.ome.tiff,experimentB\2020-02-18,raw,phase contrast,idr0111-experimentA-processed
Exp16,2020-02-18_10A_231_Migration2020-02-18_10A_231_3minFrames_XY0006.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDA-MB-232,EFO,EFO_0001209,GFP-Luciferase,18/02/2020,none,,,,,,2020-02-18_WellA3,2020-02-18-Migration-XY0006,2020-02-18_10A_231_Migration2020-02-18_10A_231_3minFrames_XY0006.ome.tiff,experimentB\2020-02-18,raw,phase contrast,idr0111-experimentA-processed
Exp16,2020-02-18_10A_231_Migration2020-02-18_10A_231_3minFrames_XY0007.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDA-MB-233,EFO,EFO_0001209,GFP-Luciferase,18/02/2020,none,,,,,,2020-02-18_WellA4,2020-02-18-Migration-XY0007,2020-02-18_10A_231_Migration2020-02-18_10A_231_3minFrames_XY0007.ome.tiff,experimentB\2020-02-18,raw,phase contrast,idr0111-experimentA-processed
Exp16,2020-02-18_10A_231_Migration2020-02-18_10A_231_3minFrames_XY0008.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDA-MB-234,EFO,EFO_0001209,GFP-Luciferase,18/02/2020,none,,,,,,2020-02-18_WellA4,2020-02-18-Migration-XY0008,2020-02-18_10A_231_Migration2020-02-18_10A_231_3minFrames_XY0008.ome.tiff,experimentB\2020-02-18,raw,phase contrast,idr0111-experimentA-processed
Exp16,2020-02-18_10A_231_inh_PostTiling2020-02-18_WellA1.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MCF 10A,EFO,EFO_0001200,none,18/02/2020,none,,,,,,2020-02-18_WellA1,2020-02-18-PreTiling-WellA1,2020-02-18_10A_231_inh_PostTiling2020-02-18_WellA1.ome.tiff,experimentB\2020-02-18,raw,phase contrast,idr0111-experimentA-processed
Exp16,2020-02-18_10A_231_inh_PostTiling2020-02-18_WellA2.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MCF 10A,EFO,EFO_0001200,none,18/02/2020,none,,,,,,2020-02-18_WellA2,2020-02-18-PreTiling-WellA2,2020-02-18_10A_231_inh_PostTiling2020-02-18_WellA2.ome.tiff,experimentB\2020-02-18,raw,phase contrast,idr0111-experimentA-processed
